,UserID,Game,Hours,Ratings
98991,163281091,Aftermath,1.1,1
98993,163281091,Moonbase Alpha,0.6,1
98995,163281091,Unturned,0.3,1
98997,163281091,Trove,0.2,1
99003,188988198,Unturned,32.0,2
99005,188988198,APB Reloaded,1.3,1
99007,188988198,The Lord of the Rings Online,1.2,1
99009,188988198,Team Fortress 2,1.0,1
99011,188988198,Spooky's House of Jump Scares,1.0,1
99013,188988198,Stranded Deep,0.7,1
99015,188988198,Robocraft,0.2,1
99017,188988198,Tactical Intervention,0.2,1
99019,188988198,Copa Petrobras de Marcas,0.2,1
99021,188988198,Deepworld,0.1,1
99040,172396268,Dota 2,10.7,1
99042,137158399,Dota 2,1957.0,5
99044,137158399,Counter-Strike Global Offensive,970.0,4
99046,137158399,Team Fortress 2,19.2,1
99048,137158399,Robocraft,11.1,1
99050,137158399,Unturned,10.5,1
99052,137158399,Lucius,1.3,1
99054,137158399,The Mighty Quest For Epic Loot,1.2,1
99056,137158399,Faces of War,0.7,1
99058,137158399,Warframe,0.5,1
99066,129211317,Rust,229.0,3
99068,129211317,DayZ,21.0,2
99070,129211317,Portal 2,10.9,1
99072,129211317,Tomb Raider,2.6,1
99074,129211317,Trine 2,2.2,1
99076,129211317,Alan Wake,0.8,1
99078,129211317,BioShock Infinite,0.1,1
99082,258754843,Dota 2,1.1,1
99084,68530075,Alien Swarm,0.4,1
99086,89479298,"Warhammer 40,000 Dawn of War II",35.0,2
99088,89479298,"Warhammer 40,000 Dawn of War II  Retribution",1.1,1
99090,89479298,"Warhammer 40,000 Space Marine",0.7,1
99092,89479298,Team Fortress 2,0.4,1
99094,89479298,"Warhammer 40,000 Dawn of War II - Chaos Rising",0.2,1
99096,167680474,Dota 2,1.1,1
99098,18074031,Call of Duty Modern Warfare 2 - Multiplayer,237.0,3
99100,18074031,H1Z1,70.0,2
99102,18074031,Team Fortress 2,22.0,2
99104,18074031,Call of Duty Black Ops - Multiplayer,16.2,1
99106,18074031,Call of Duty Modern Warfare 2,5.8,1
99108,18074031,Call of Duty Advanced Warfare - Multiplayer,3.2,1
99110,18074031,Counter-Strike Source,3.0,1
99112,18074031,Call of Duty Modern Warfare 3 - Multiplayer,0.3,1
99123,196873040,Counter-Strike Global Offensive,16.7,1
99125,196873040,Dota 2,0.9,1
99128,36464641,Pro Evolution Soccer 2015,84.0,2
99130,182334680,Dota 2,41.0,2
99132,132732817,AION Free-to-Play,15.6,1
99134,132732817,Counter-Strike Global Offensive,10.3,1
99136,132732817,Stronghold Kingdoms,0.5,1
99138,225466182,Dota 2,0.7,1
99140,110999033,Dota 2,8.0,1
99142,153872830,Dota 2,47.0,2
99144,204737421,Total War ROME II - Emperor Edition,1.8,1
99146,144381643,Dota 2,143.0,3
99148,285167092,Dota 2,2.9,1
99150,272981192,Counter-Strike Global Offensive,191.0,3
99152,272981192,Dota 2,2.3,1
99154,272981192,Counter-Strike,0.8,1
99162,190162483,Dota 2,1.2,1
99164,290700906,Counter-Strike Nexon Zombies,17.2,1
99166,290700906,Toribash,1.9,1
99168,290700906,Trove,0.2,1
99173,107567915,Terraria,100.0,2
99175,107567915,Dungeon Defenders,90.0,2
99177,107567915,LEGO The Lord of the Rings,23.0,2
99179,107567915,Star Wars Knights of the Old Republic,15.8,1
99181,107567915,Nuclear Dawn,14.7,1
99183,107567915,FATE,12.8,1
99185,107567915,The Mighty Quest For Epic Loot,12.7,1
99187,107567915,Super Hexagon,7.7,1
99189,107567915,Dwarfs F2P,6.4,1
99191,107567915,Reus,5.4,1
99193,107567915,Unturned,5.3,1
99195,107567915,Anna - Extended Edition,5.3,1
99197,107567915,Tiny Troopers,4.4,1
99199,107567915,FEZ,4.2,1
99201,107567915,Depression Quest,3.5,1
99203,107567915,Cubemen,3.0,1
99205,107567915,Goat Simulator,2.4,1
99207,107567915,World of Guns Gun Disassembly,2.3,1
99209,107567915,Draw a Stickman EPIC,2.2,1
99211,107567915,Chains,2.0,1
99213,107567915,SkyDrift,1.9,1
99215,107567915,Dino D-Day,1.6,1
99217,107567915,Gumboy Crazy Adventures,1.1,1
99219,107567915,Obulis,1.0,1
99221,107567915,Brick-Force,1.0,1
99223,107567915,Half Minute Hero Super Mega Neo Climax Ultimate Boy,0.9,1
99225,107567915,Villagers and Heroes,0.4,1
99227,107567915,The Plan,0.4,1
99229,107567915,Color Symphony,0.3,1
99231,107567915,Pinball Arcade,0.3,1
99233,107567915,Gumboy Crazy Features,0.3,1
99235,107567915,Warframe,0.3,1
99237,107567915,Dragons and Titans,0.2,1
99239,107567915,Magicka Wizard Wars,0.2,1
99241,107567915,You Have to Win the Game,0.1,1
99243,107567915,8BitMMO,0.1,1
99245,107567915,Vigil Blood Bitterness,0.1,1
99247,302942360,Garry's Mod,15.2,1
99250,151381644,Train Simulator,6.2,1
99252,289734724,Dota 2,269.0,3
99254,69427304,Worms Reloaded,8.5,1
99256,73124384,Call of Duty Black Ops,8.6,1
99259,221670883,Dota 2,15.6,1
99262,81487543,Sid Meier's Civilization V,216.0,3
99264,121497634,Warframe,1069.0,5
99266,121497634,Prime World,531.0,4
99268,121497634,The Elder Scrolls V Skyrim,483.0,3
99270,121497634,Left 4 Dead 2,164.0,3
99272,121497634,Far Cry 3,142.0,3
99274,121497634,Firefall,114.0,3
99276,121497634,Starbound,96.0,2
99278,121497634,PlanetSide 2,85.0,2
99280,121497634,Borderlands 2,47.0,2
99282,121497634,Fallout New Vegas,37.0,2
99284,121497634,Dark Souls Prepare to Die Edition,35.0,2
99286,121497634,Sid Meier's Civilization V,30.0,2
99288,121497634,Path of Exile,26.0,2
99290,121497634,Dishonored,26.0,2
99292,121497634,TERA,23.0,2
99294,121497634,State of Decay,22.0,2
99296,121497634,Unturned,16.5,1
99298,121497634,Killing Floor,16.4,1
99300,121497634,Far Cry 3 Blood Dragon,14.1,1
99302,121497634,Warface,13.7,1
99304,121497634,Blacklight Retribution,12.3,1
99306,121497634,7 Days to Die,10.8,1
99308,121497634,Ragnarok Online 2,8.6,1
99310,121497634,Tomb Raider,8.3,1
99312,121497634,Tom Clancy's Ghost Recon Phantoms - NA,8.3,1
99314,121497634,Resident Evil 6 / Biohazard 6,5.4,1
99316,121497634,The Mighty Quest For Epic Loot,5.2,1
99318,121497634,Trove,3.1,1
99320,121497634,Crysis,2.8,1
99322,121497634,Chivalry Medieval Warfare,2.0,1
99324,121497634,Wizardry Online,1.3,1
99326,121497634,Forsaken World ,0.9,1
99328,121497634,No More Room in Hell,0.7,1
99330,121497634,Fallen Earth,0.5,1
99332,121497634,Lost Planet 3,0.5,1
99334,121497634,Lords Of The Fallen,0.4,1
99336,121497634,Metro 2033 Redux,0.3,1
99338,121497634,Arma Cold War Assault,0.2,1
99340,121497634,Killing Floor Mod Defence Alliance 2,0.2,1
99342,121497634,Metro Last Light Redux,0.1,1
99367,183074217,Team Fortress 2,97.0,2
99369,183074217,Driver San Francisco,0.9,1
99371,183074217,Sid Meier's Civilization V,0.2,1
99380,309216884,Dota 2,4.0,1
99383,129808247,MLB 2K12,7.7,1
99385,121075133,Dota 2,843.0,4
99387,121075133,Counter-Strike Global Offensive,716.0,4
99389,303320631,Trove,0.4,1
99391,202760244,Dota 2,222.0,3
99393,202760244,FreeStyle2 Street Basketball,0.3,1
99397,248679217,Magic Duels,8.5,1
99403,123727087,Dota 2,117.0,3
99405,171965445,Warface,7.1,1
99407,171965445,Unturned,3.3,1
99409,171965445,WARMODE,1.6,1
99411,171965445,Block N Load,1.1,1
99413,171965445,Fistful of Frags,0.3,1
99416,124525404,Garry's Mod,21.0,2
99418,124525404,The Lord of the Rings Online,6.1,1
99422,59005471,The Elder Scrolls V Skyrim,219.0,3
99424,59005471,Sid Meier's Civilization V,198.0,3
99426,59005471,Terraria,146.0,3
99428,59005471,Left 4 Dead 2,145.0,3
99430,59005471,Sid Meier's Civilization IV Beyond the Sword,122.0,3
99432,59005471,XCOM Enemy Unknown,87.0,2
99434,59005471,Borderlands 2,73.0,2
99436,59005471,Assassin's Creed III,58.0,2
99438,59005471,The Witcher 2 Assassins of Kings Enhanced Edition,53.0,2
99440,59005471,Batman Arkham City,36.0,2
99442,59005471,Half-Life 2,27.0,2
99444,59005471,Deus Ex Human Revolution,25.0,2
99446,59005471,Mass Effect,24.0,2
99448,59005471,Dishonored,20.0,1
99450,59005471,Worms Revolution,20.0,1
99452,59005471,Plants vs. Zombies Game of the Year,19.6,1
99454,59005471,Tomb Raider,18.1,1
99456,59005471,BioShock Infinite,15.0,1
99458,59005471,Magicka,10.9,1
99460,59005471,Max Payne 3,10.3,1
99462,59005471,Mass Effect 2,10.0,1
99464,59005471,Spec Ops The Line,8.8,1
99466,59005471,Magic The Gathering  Tactics,6.5,1
99468,59005471,Path of Exile,5.3,1
99470,59005471,Grand Theft Auto IV,3.4,1
99472,59005471,Rochard,2.6,1
99474,59005471,Empire Total War,2.0,1
99476,59005471,King Arthur - The Role-playing Wargame,1.9,1
99478,59005471,Team Fortress 2,1.6,1
99480,59005471,Tower Wars,1.6,1
99482,59005471,Synergy,1.2,1
99484,59005471,Gotham City Impostors,0.7,1
99486,59005471,Worms Reloaded,0.7,1
99488,59005471,Half-Life 2 Deathmatch,0.4,1
99517,268470708,Dota 2,1.2,1
99521,124229280,Dota 2,1.7,1
99526,64479113,Half-Life Opposing Force,8.8,1
99528,64479113,Half-Life Blue Shift,2.8,1
99530,64479113,Half-Life,0.6,1
99533,179390131,Tom Clancy's Ghost Recon Phantoms - NA,145.0,3
99535,179390131,Warframe,3.2,1
99537,179390131,GunZ 2 The Second Duel,2.4,1
99539,179390131,Dota 2,1.6,1
99541,179390131,World of Guns Gun Disassembly,0.8,1
99543,179390131,Dizzel,0.6,1
99545,179390131,Team Fortress 2,0.5,1
99547,179390131,Toribash,0.3,1
99549,179390131,Star Conflict,0.3,1
99552,12860805,Call of Duty Ghosts - Multiplayer,539.0,4
99554,12860805,Call of Duty Modern Warfare 3 - Multiplayer,324.0,3
99556,12860805,Call of Duty Black Ops - Multiplayer,238.0,3
99558,12860805,Call of Duty Modern Warfare 2 - Multiplayer,118.0,3
99560,12860805,Call of Duty Modern Warfare 3,105.0,3
99562,12860805,Call of Duty Black Ops,93.0,2
99564,12860805,Call of Duty Modern Warfare 2,31.0,2
99566,12860805,Call of Duty Ghosts,15.3,1
99568,12860805,Counter-Strike Source,14.5,1
99570,12860805,Half-Life 2 Deathmatch,14.0,1
99572,12860805,Half-Life 2 Episode One,5.4,1
99574,12860805,Half-Life 2,2.0,1
99576,12860805,Deus Ex Human Revolution,0.3,1
99578,12860805,Half-Life Deathmatch Source,0.1,1
99583,183210904,Order of War,0.3,1
99590,239007338,Dota 2,2.4,1
99592,66530362,Darkest Dungeon,94.0,2
99594,66530362,Dragon Age Origins - Ultimate Edition,54.0,2
99596,66530362,Command and Conquer 4 Tiberian Twilight,36.0,2
99598,66530362,Mass Effect,26.0,2
99600,66530362,Call of Cthulhu Dark Corners of the Earth,21.0,2
99602,66530362,Titan Attacks,2.0,1
99604,89211039,Insurgency Modern Infantry Combat,0.7,1
99606,55136688,Garry's Mod,47.0,2
99608,55136688,Counter-Strike Source,0.2,1
99610,280288586,No More Room in Hell,3.1,1
99612,142803056,Crysis 2 Maximum Edition,1.5,1
99614,61409763,Aliens vs. Predator,46.0,2
99616,121225694,Source Filmmaker,0.4,1
99618,205031950,Dota 2,0.5,1
99620,2613043,Counter-Strike,0.2,1
99629,107902370,Dota 2,537.0,4
99631,107902370,Serious Sam HD The Second Encounter,26.0,2
99635,125255679,Team Fortress 2,15.7,1
99637,125255679,Serious Sam HD The Second Encounter,13.5,1
99639,248949033,Unturned,3.7,1
99642,52472947,Left 4 Dead,32.0,2
99644,155092386,Dota 2,0.8,1
99646,249922888,Dota 2,564.0,4
99648,159535257,Dead Island,38.0,2
99650,159535257,Left 4 Dead 2,26.0,2
99652,159535257,Only If,0.2,1
99656,248660144,Source Filmmaker,5.5,1
99661,136752099,Dota 2,1.2,1
99663,250402599,Dota 2,90.0,2
99665,90154516,Titan Quest,5.7,1
99668,301613541,Fallout 4,2.0,1
99670,205511851,Dota 2,0.8,1
99672,173046677,Tom Clancy's Ghost Recon Phantoms - NA,70.0,2
99674,173046677,Team Fortress 2,7.2,1
99676,3663009,Counter-Strike Source,0.9,1
99689,239214165,Unturned,3.7,1
99692,87740709,Dota 2,3356.0,5
99694,87740709,DARK SOULS II,120.0,3
99696,87740709,Counter-Strike Global Offensive,71.0,2
99698,87740709,Team Fortress 2,57.0,2
99700,87740709,Counter-Strike,39.0,2
99702,87740709,Middle-earth Shadow of Mordor,12.8,1
99704,87740709,Mortal Kombat Komplete Edition,9.2,1
99706,87740709,GRID Autosport,7.7,1
99708,87740709,Lords Of The Fallen,4.7,1
99710,87740709,Fritz Chess 14,2.0,1
99712,87740709,3DMark,1.0,1
99725,134482539,PROTOTYPE 2,2.5,1
99728,158333599,Portal,3.2,1
99730,228258798,Dota 2,2.7,1
99732,164561444,Sid Meier's Civilization V,61.0,2
99734,164561444,Amnesia The Dark Descent,2.4,1
99754,107256941,Dota 2,78.0,2
99756,234114335,Grand Theft Auto V,21.0,2
99759,167443514,Dota 2,0.2,1
99762,144813543,Dota 2,1054.0,5
99764,144813543,Tom Clancy's Ghost Recon Phantoms - NA,24.0,2
99770,199642080,Garry's Mod,18.4,1
99772,199642080,BLOCKADE 3D,7.6,1
99778,159364080,Football Manager 2014,1.2,1
99780,206977463,Dota 2,1.6,1
99782,154691996,Dota 2,0.1,1
99784,192641031,Toribash,0.5,1
99789,259798464,The Elder Scrolls V Skyrim,278.0,3
99791,259798464,The Elder Scrolls III Morrowind,31.0,2
99793,259798464,The Elder Scrolls Online Tamriel Unlimited,1.0,1
99801,210576042,Don't Starve,50.0,2
99803,210576042,Portal 2,23.0,2
99805,210576042,"Papers, Please",10.2,1
99807,210576042,Portal,8.9,1
99809,210576042,RollerCoaster Tycoon 3 Platinum!,8.8,1
99811,210576042,Hollywood Visionary,3.2,1
99813,210576042,Don't Starve Together Beta,2.0,1
99815,210576042,Viridi,0.2,1
99817,210576042,Monaco,0.2,1
99826,105159839,Dota 2,1829.0,5
99833,253970176,Dota 2,2.0,1
99835,33995654,Empire Total War,729.0,4
99837,33995654,Total War ROME II - Emperor Edition,616.0,4
99839,33995654,Rome Total War,343.0,3
99841,33995654,Napoleon Total War,105.0,3
99843,33995654,Counter-Strike Source,1.8,1
99848,167759366,Team Fortress 2,0.5,1
99850,292737214,Team Fortress 2,0.3,1
99852,173859218,Counter-Strike Global Offensive,22.0,2
99854,173859218,Counter-Strike,15.3,1
99856,173859218,Team Fortress 2,7.4,1
99858,173859218,Mitos.is The Game,0.3,1
99860,173859218,Half-Life 2,0.2,1
99862,173859218,Aberoth,0.1,1
99886,77213306,Dota 2,488.0,3
99888,212648189,Dota 2,359.0,3
99895,203103090,Dota 2,21.0,2
99897,155993090,Dota 2,3.5,1
99899,116912767,PlanetSide 2,176.0,3
99901,116912767,The Elder Scrolls V Skyrim,125.0,3
99903,116912767,Natural Selection 2,105.0,3
99905,116912767,The Long Dark,103.0,3
99907,116912767,BioShock Infinite,97.0,2
99909,116912767,Garry's Mod,59.0,2
99911,116912767,Team Fortress 2,59.0,2
99913,116912767,Killing Floor 2,51.0,2
99915,116912767,Counter-Strike Global Offensive,47.0,2
99917,116912767,Call of Duty Modern Warfare 2 - Multiplayer,40.0,2
99919,116912767,Wolfenstein The New Order,39.0,2
99921,116912767,Bloons TD5,32.0,2
99923,116912767,Left 4 Dead 2,26.0,2
99925,116912767,Call of Duty World at War,23.0,2
99927,116912767,Call of Duty Modern Warfare 2,20.0,1
99929,116912767,Child of Light,15.6,1
99931,116912767,Insurgency,3.8,1
99933,116912767,Dota 2,1.9,1
99935,116912767,Tomb Raider,1.6,1
99937,116912767,H1Z1,0.8,1
99939,116912767,Unturned,0.2,1
99948,284555178,Dota 2,0.3,1
99950,56684410,"Warhammer 40,000 Dawn of War II - Chaos Rising",32.0,2
99952,56684410,Counter-Strike,9.9,1
99954,56684410,Divinity II Developer's Cut,0.3,1
99967,224396593,FreeStyle2 Street Basketball,26.0,2
99969,224396593,Robocraft,5.9,1
99971,224396593,Strife,0.8,1
99973,224396593,Team Fortress 2,0.6,1
99975,224396593,GunZ 2 The Second Duel,0.2,1
99978,187075435,Turbo Dismount,13.8,1
99980,243532285,Dota 2,0.4,1
99982,11731710,Dota 2,1243.0,5
99984,11731710,PAYDAY 2,1029.0,5
99986,11731710,Borderlands 2,295.0,3
99988,11731710,Left 4 Dead 2,268.0,3
99990,11731710,Dungeon Defenders,174.0,3
99992,11731710,Darkspore,89.0,2
99994,11731710,Divinity Original Sin,70.0,2
99996,11731710,Deus Ex Human Revolution,51.0,2
99998,11731710,Batman Arkham City GOTY,46.0,2
100000,11731710,Windward,44.0,2
100002,11731710,Transformers Fall of Cybertron,43.0,2
100004,11731710,Gauntlet ,42.0,2
100006,11731710,Far Cry 3,41.0,2
100008,11731710,Sword Coast Legends,41.0,2
100010,11731710,Supreme Commander 2,37.0,2
100012,11731710,BRINK,34.0,2
100014,11731710,Banished,33.0,2
100016,11731710,Alien Swarm,30.0,2
100018,11731710,RAGE,30.0,2
100020,11731710,Pillars of Eternity,29.0,2
100022,11731710,Batman Arkham Origins,29.0,2
100024,11731710,Mass Effect,22.0,2
100026,11731710,PROTOTYPE 2,21.0,2
100028,11731710,Crysis 2 Maximum Edition,19.1,1
100030,11731710,Monday Night Combat,18.0,1
100032,11731710,Warframe,17.8,1
100034,11731710,GRID 2,17.7,1
100036,11731710,Two Worlds II,17.0,1
100038,11731710,Half-Life 2,16.1,1
100040,11731710,The Banner Saga,14.9,1
100042,11731710,Metro 2033,14.0,1
100044,11731710,Half-Life 2 Episode Two,13.9,1
100046,11731710,Dungeons & Dragons Chronicles of Mystara,12.2,1
100048,11731710,Robot Roller-Derby Disco Dodgeball,11.3,1
100050,11731710,Magic Duels,10.7,1
100052,11731710,Portal,10.2,1
100054,11731710,Ultra Street Fighter IV,9.5,1
100056,11731710,Counter-Strike Source,6.5,1
100058,11731710,Demigod,6.3,1
100060,11731710,The Elder Scrolls V Skyrim,4.3,1
100062,11731710,Half-Life 2 Episode One,4.2,1
100064,11731710,Card Hunter,2.4,1
100066,11731710,Dungeon Defenders Eternity,2.2,1
100068,11731710,Moonbase Alpha,1.7,1
100070,11731710,Depression Quest,1.5,1
100072,11731710,To the Moon,1.1,1
100074,11731710,Tom Clancy's EndWar,1.0,1
100076,11731710,State of Decay,0.9,1
100078,11731710,Darksiders,0.9,1
100080,11731710,Magicka,0.8,1
100082,11731710,HAWKEN,0.8,1
100084,11731710,Mount & Blade With Fire and Sword,0.5,1
100086,11731710,Burnout Paradise The Ultimate Box,0.4,1
100088,11731710,The Witcher Enhanced Edition,0.4,1
100090,11731710,Mount & Blade Warband,0.3,1
100092,11731710,The Banner Saga Factions,0.2,1
100094,11731710,Titan Quest Immortal Throne,0.2,1
100144,180321976,Dota 2,2.4,1
100146,244743801,Dota 2,0.8,1
100148,149911598,Dota 2,2.2,1
100150,94142618,Portal 2,6.7,1
100152,94142618,Portal,2.1,1
100154,94142618,IL-2 Sturmovik Cliffs of Dover,0.7,1
100156,221710011,Counter-Strike Global Offensive,690.0,4
100159,174652811,FreeStyle2 Street Basketball,1.8,1
100161,174652811,Marvel Heroes 2015,0.4,1
100163,861238,Team Fortress Classic,0.7,1
100165,861238,Counter-Strike Global Offensive,0.6,1
100167,861238,Counter-Strike,0.6,1
100175,304353788,Team Fortress 2,7.0,1
100177,304353788,Unturned,1.6,1
100179,184554757,Unturned,42.0,2
100181,184554757,Garry's Mod,30.0,2
100183,184554757,PAYDAY 2,25.0,2
100185,184554757,APB Reloaded,12.7,1
100187,184554757,Left 4 Dead 2,8.3,1
100189,184554757,Team Fortress 2,8.3,1
100191,184554757,Warframe,8.0,1
100193,184554757,GunZ 2 The Second Duel,1.7,1
100195,184554757,No More Room in Hell,1.5,1
100197,184554757,The Forgotten Ones,1.4,1
100199,184554757,Haunted Memories,0.7,1
100201,184554757,HAWKEN,0.5,1
100203,184554757,Rise of the Argonauts,0.4,1
100206,148424406,Dota 2,2.1,1
100208,151080401,PAYDAY 2,1.2,1
100210,156778965,Team Fortress 2,10.2,1
100212,91250489,Team Fortress 2,4.2,1
100214,247887213,Counter-Strike Global Offensive,58.0,2
100216,247887213,PAYDAY 2,1.3,1
100221,122563664,Team Fortress 2,17.7,1
100223,122563664,Guns of Icarus Online,2.2,1
100225,63441045,Call of Duty Black Ops,17.5,1
100227,63441045,Call of Duty Black Ops - Multiplayer,9.3,1
100229,63441045,Empire Total War,1.2,1
100231,43700700,Call of Duty 4 Modern Warfare,18.1,1
100233,43700700,Team Fortress 2,3.7,1
100235,43700700,Half-Life 2,2.6,1
100237,43700700,Portal,2.3,1
100242,216678161,Garry's Mod,80.0,2
100244,65392764,Counter-Strike Source,1.1,1
100249,193743047,Dota 2,0.4,1
100252,140971088,Dota 2,6.1,1
100254,196098976,Counter-Strike Global Offensive,162.0,3
100272,172485624,Dota 2,0.5,1
100274,197147371,Dota 2,2.1,1
100276,274439260,Rugby League Team Manager 2015,9.0,1
100278,53258793,Counter-Strike,1511.0,5
100280,53258793,Counter-Strike Condition Zero,7.4,1
100282,53258793,Left 4 Dead 2,2.0,1
100284,53258793,Zombie Panic Source,1.4,1
100286,53258793,Day of Defeat,1.3,1
100291,242875877,Unturned,0.6,1
100293,38337633,The Ship Single Player,0.5,1
100299,32710856,Super Monday Night Combat,332.0,3
100301,32710856,Left 4 Dead,151.0,3
100303,32710856,PlanetSide 2,124.0,3
100305,32710856,Dota 2,107.0,3
100307,32710856,Team Fortress 2,70.0,2
100309,32710856,Hitman Absolution,31.0,2
100311,32710856,Left 4 Dead 2,12.1,1
100313,32710856,Natural Selection 2,7.9,1
100315,32710856,Orcs Must Die! 2,7.2,1
100317,32710856,Half-Life 2,6.9,1
100319,32710856,District 187,5.7,1
100321,32710856,Crysis 2 Maximum Edition,5.3,1
100323,32710856,Terraria,3.6,1
100325,32710856,Vindictus,2.9,1
100327,32710856,Company of Heroes,2.7,1
100329,32710856,Dungeon Defenders,2.5,1
100331,32710856,DC Universe Online,2.4,1
100333,32710856,Marvel Heroes 2015,1.5,1
100335,32710856,Half-Life 2 Episode One,1.2,1
100337,32710856,"Warhammer 40,000 Dawn of War - Game of the Year Edition",1.0,1
100339,32710856,Dragon Nest,0.8,1
100341,32710856,Company of Heroes Tales of Valor,0.4,1
100343,32710856,Command and Conquer Red Alert 3 - Uprising,0.4,1
100345,32710856,Titan Quest,0.1,1
100363,256584820,Dota 2,68.0,2
100365,95132622,Trine,3.4,1
100367,95132622,Trine 2,1.7,1
100369,95132622,A.R.E.S.,1.5,1
100377,49655019,Counter-Strike Source,18.3,1
100379,133404545,Counter-Strike Source,47.0,2
100381,133404545,The Elder Scrolls V Skyrim,34.0,2
100383,133404545,Portal 2,20.0,1
100385,133404545,Counter-Strike Global Offensive,19.3,1
100387,133404545,South Park The Stick of Truth,15.4,1
100389,133404545,Deadpool,9.4,1
100391,133404545,Thief,3.6,1
100393,133404545,RollerCoaster Tycoon 3 Platinum!,2.7,1
100395,133404545,Unturned,1.5,1
100397,133404545,Plague Inc Evolved,0.2,1
100404,9946133,Counter-Strike Source,1229.0,5
100406,9946133,Counter-Strike Global Offensive,573.0,4
100408,9946133,Garry's Mod,79.0,2
