,UserID,Game,Hours,Min_Hours,Max_Hours,Ratings
39711,212078557,Warframe,0.5,0.1,1159.0,0.00043140638481449533
39712,123483924,Warframe,6.2,0.1,1159.0,0.0053494391716997405
39713,244294064,Warframe,0.2,0.1,1159.0,0.0001725625539257981
39714,166669789,Warframe,14.8,0.1,1159.0,0.01276962899050906
39715,85426082,Warframe,0.7,0.1,1159.0,0.0006039689387402933
39716,11300897,Warframe,2.4,0.1,1159.0,0.002070750647109577
39717,142793906,Warframe,28.0,0.1,1159.0,0.02415875754961173
39718,110824765,Warframe,1.2,0.1,1159.0,0.0010353753235547883
39720,164475918,Warframe,1.6,0.1,1159.0,0.0013805004314063848
39721,125682446,Warframe,51.0,0.1,1159.0,0.04400345125107852
39724,179347474,Warframe,2.5,0.1,1159.0,0.0021570319240724768
39725,99711581,Warframe,1.9,0.1,1159.0,0.001639344262295082
39728,194872360,Warframe,2.8,0.1,1159.0,0.002415875754961173
39729,80511960,Warframe,9.9,0.1,1159.0,0.008541846419327006
39730,183294889,Warframe,4.1,0.1,1159.0,0.003537532355478861
39731,254550709,Warframe,1.2,0.1,1159.0,0.0010353753235547883
39732,101530848,Warframe,18.0,0.1,1159.0,0.015530629853321829
39733,107273897,Warframe,0.6,0.1,1159.0,0.0005176876617773941
39734,129364343,Warframe,1.1,0.1,1159.0,0.0009490940465918897
39735,222180483,Warframe,3.6,0.1,1159.0,0.003106125970664366
39737,71331921,Warframe,8.3,0.1,1159.0,0.0071613459879206216
39738,154230723,Warframe,1.6,0.1,1159.0,0.0013805004314063848
39739,294006204,Warframe,0.2,0.1,1159.0,0.0001725625539257981
39740,151600301,Warframe,61.0,0.1,1159.0,0.05263157894736842
39742,264253640,sZone-Online,1.9,0.1,6.7,0.2835820895522388
39743,163617342,sZone-Online,0.8,0.1,6.7,0.11940298507462685
39744,182399789,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39745,231029951,sZone-Online,0.3,0.1,6.7,0.04477611940298507
39746,106147454,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39747,26430231,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39748,156879739,sZone-Online,0.7,0.1,6.7,0.1044776119402985
39749,199816966,sZone-Online,0.3,0.1,6.7,0.04477611940298507
39750,294834367,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39751,217099682,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39752,110906645,sZone-Online,6.7,0.1,6.7,1.0
39753,157341587,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39754,197406178,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39755,152959594,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39756,275086284,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39757,246439849,sZone-Online,1.0,0.1,6.7,0.14925373134328354
39758,253469905,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39759,49893565,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39760,235692659,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39761,94526239,sZone-Online,1.3,0.1,6.7,0.19402985074626866
39762,198573013,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39763,132014951,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39764,141721383,sZone-Online,4.7,0.1,6.7,0.7014925373134329
39765,210986854,sZone-Online,1.5,0.1,6.7,0.22388059701492535
39766,212428693,sZone-Online,1.6,0.1,6.7,0.2388059701492537
39767,268110072,sZone-Online,1.8,0.1,6.7,0.26865671641791045
39768,228919399,sZone-Online,0.7,0.1,6.7,0.1044776119402985
39769,166863117,sZone-Online,0.2,0.1,6.7,0.02985074626865672
39770,121133260,sZone-Online,0.2,0.1,6.7,0.02985074626865672
39771,174923254,sZone-Online,1.2,0.1,6.7,0.1791044776119403
39772,105445346,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39773,55751308,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39774,79211079,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39775,152956403,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39776,145512685,sZone-Online,0.5,0.1,6.7,0.07462686567164177
39777,193599149,sZone-Online,0.3,0.1,6.7,0.04477611940298507
39778,26302344,sZone-Online,1.6,0.1,6.7,0.2388059701492537
39779,21535912,sZone-Online,2.8,0.1,6.7,0.41791044776119396
39780,159484357,sZone-Online,4.0,0.1,6.7,0.5970149253731343
39781,137610845,sZone-Online,0.5,0.1,6.7,0.07462686567164177
39782,188509200,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39783,224070533,sZone-Online,0.5,0.1,6.7,0.07462686567164177
39784,170201716,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39785,213114902,sZone-Online,0.2,0.1,6.7,0.02985074626865672
39786,164318687,sZone-Online,1.0,0.1,6.7,0.14925373134328354
39787,39361297,sZone-Online,0.2,0.1,6.7,0.02985074626865672
39788,161623464,sZone-Online,1.0,0.1,6.7,0.14925373134328354
39789,165216496,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39790,37766583,sZone-Online,0.1,0.1,6.7,0.01492537313432836
39791,209772097,sZone-Online,0.8,0.1,6.7,0.11940298507462685
39792,253813925,sZone-Online,0.2,0.1,6.7,0.02985074626865672
39793,252352661,sZone-Online,1.0,0.1,6.7,0.14925373134328354
39794,138482130,sZone-Online,1.4,0.1,6.7,0.20895522388059698
39795,174226719,sZone-Online,2.3,0.1,6.7,0.34328358208955223
39796,245314153,sZone-Online,4.4,0.1,6.7,0.6567164179104478
39797,64611580,sZone-Online,0.4,0.1,6.7,0.059701492537313425
39798,98561727,sZone-Online,0.3,0.1,6.7,0.04477611940298507
39799,80511960,sZone-Online,0.6,0.1,6.7,0.08955223880597014
39800,264253640,Archeblade,1.9,0.1,50.0,0.038
39801,148928721,Archeblade,2.1,0.1,50.0,0.042
39802,32498610,Archeblade,2.5,0.1,50.0,0.05
39803,126098408,Archeblade,50.0,0.1,50.0,1.0
39804,138570935,Archeblade,0.3,0.1,50.0,0.006
39805,299440710,Archeblade,3.2,0.1,50.0,0.064
39806,189858084,Archeblade,0.4,0.1,50.0,0.008
39807,131876863,Archeblade,2.1,0.1,50.0,0.042
39808,98649241,Archeblade,0.9,0.1,50.0,0.018000000000000002
39809,152585209,Archeblade,7.7,0.1,50.0,0.154
39810,60296891,Archeblade,1.7,0.1,50.0,0.034
39811,99704390,Archeblade,1.2,0.1,50.0,0.024
39812,46637811,Archeblade,0.3,0.1,50.0,0.006
39813,170215786,Archeblade,4.0,0.1,50.0,0.08
39814,117402082,Archeblade,0.4,0.1,50.0,0.008
39815,148674157,Archeblade,14.0,0.1,50.0,0.28
39816,145243748,Archeblade,0.4,0.1,50.0,0.008
39817,65398650,Archeblade,0.2,0.1,50.0,0.004
39818,55906572,Archeblade,0.3,0.1,50.0,0.006
39819,158608850,Archeblade,0.8,0.1,50.0,0.016
39820,49462664,Archeblade,31.0,0.1,50.0,0.62
39821,198573013,Archeblade,0.8,0.1,50.0,0.016
39822,127344335,Archeblade,3.8,0.1,50.0,0.076
39823,174386411,Archeblade,2.8,0.1,50.0,0.056
39824,282320568,Archeblade,4.5,0.1,50.0,0.09
39825,175447188,Archeblade,0.8,0.1,50.0,0.016
39826,158136791,Archeblade,0.1,0.1,50.0,0.002
39827,6928806,Archeblade,1.6,0.1,50.0,0.032
39828,128925610,Archeblade,0.3,0.1,50.0,0.006
39829,172771532,Archeblade,0.2,0.1,50.0,0.004
39830,279122638,Archeblade,0.2,0.1,50.0,0.004
39831,211197762,Archeblade,4.0,0.1,50.0,0.08
39832,115472935,Archeblade,1.7,0.1,50.0,0.034
39833,217276487,Archeblade,0.4,0.1,50.0,0.008
39834,155042139,Archeblade,8.0,0.1,50.0,0.16
39835,295981434,Archeblade,0.5,0.1,50.0,0.01
39836,113580708,Archeblade,2.9,0.1,50.0,0.058
39837,44755776,Archeblade,5.9,0.1,50.0,0.118
39838,152956403,Archeblade,14.9,0.1,50.0,0.298
39839,204401529,Archeblade,0.1,0.1,50.0,0.002
39840,129117376,Archeblade,0.6,0.1,50.0,0.012
39841,67965357,Archeblade,22.0,0.1,50.0,0.44
39842,60611062,Archeblade,0.4,0.1,50.0,0.008
39843,202427012,Archeblade,0.9,0.1,50.0,0.018000000000000002
39844,224070533,Archeblade,3.3,0.1,50.0,0.066
39845,181808796,Archeblade,16.5,0.1,50.0,0.33
39846,134322141,Archeblade,0.6,0.1,50.0,0.012
39847,167985276,Archeblade,7.4,0.1,50.0,0.14800000000000002
39848,39361297,Archeblade,4.3,0.1,50.0,0.086
39849,176414861,Archeblade,1.9,0.1,50.0,0.038
39850,51822361,Archeblade,0.3,0.1,50.0,0.006
39851,150135487,Archeblade,0.2,0.1,50.0,0.004
39852,137334839,Archeblade,1.7,0.1,50.0,0.034
39853,102111851,Archeblade,0.5,0.1,50.0,0.01
39854,238516802,Archeblade,3.0,0.1,50.0,0.06
39855,156946266,Archeblade,1.0,0.1,50.0,0.02
39856,163712958,Archeblade,0.2,0.1,50.0,0.004
39857,138044624,Archeblade,12.3,0.1,50.0,0.246
39858,16231773,Archeblade,1.1,0.1,50.0,0.022
39859,264253640,Fishing Planet,0.9,0.1,22.0,0.040909090909090916
39860,163617342,Fishing Planet,1.9,0.1,22.0,0.08636363636363636
39861,150751526,Fishing Planet,0.4,0.1,22.0,0.018181818181818184
39862,42061089,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39863,44866715,Fishing Planet,0.8,0.1,22.0,0.03636363636363637
39864,102825821,Fishing Planet,2.4,0.1,22.0,0.10909090909090907
39865,114972372,Fishing Planet,2.7,0.1,22.0,0.12272727272727275
39866,302916505,Fishing Planet,1.5,0.1,22.0,0.06818181818181818
39867,118792304,Fishing Planet,0.9,0.1,22.0,0.040909090909090916
39868,164511211,Fishing Planet,0.4,0.1,22.0,0.018181818181818184
39869,213610494,Fishing Planet,1.4,0.1,22.0,0.06363636363636363
39870,245859173,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39871,185390486,Fishing Planet,0.6,0.1,22.0,0.027272727272727268
39872,253469905,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39873,63615483,Fishing Planet,0.8,0.1,22.0,0.03636363636363637
39874,18036199,Fishing Planet,0.1,0.1,22.0,0.004545454545454546
39875,58953935,Fishing Planet,2.8,0.1,22.0,0.12727272727272726
39876,124437057,Fishing Planet,0.8,0.1,22.0,0.03636363636363637
39877,201974556,Fishing Planet,2.1,0.1,22.0,0.09545454545454546
39878,79017735,Fishing Planet,0.9,0.1,22.0,0.040909090909090916
39879,118554131,Fishing Planet,1.8,0.1,22.0,0.08181818181818183
39880,287317468,Fishing Planet,1.7,0.1,22.0,0.07727272727272727
39881,44321815,Fishing Planet,0.4,0.1,22.0,0.018181818181818184
39882,295885446,Fishing Planet,1.3,0.1,22.0,0.05909090909090909
39883,132748085,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39884,61779218,Fishing Planet,0.4,0.1,22.0,0.018181818181818184
39885,231026651,Fishing Planet,0.3,0.1,22.0,0.013636363636363636
39886,163930591,Fishing Planet,3.5,0.1,22.0,0.1590909090909091
39887,194191204,Fishing Planet,1.9,0.1,22.0,0.08636363636363636
39888,198914333,Fishing Planet,0.7,0.1,22.0,0.031818181818181815
39889,242572214,Fishing Planet,19.6,0.1,22.0,0.890909090909091
39890,308971716,Fishing Planet,1.3,0.1,22.0,0.05909090909090909
39891,100719181,Fishing Planet,3.4,0.1,22.0,0.15454545454545454
39892,258531019,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39893,63098418,Fishing Planet,0.7,0.1,22.0,0.031818181818181815
39894,252083412,Fishing Planet,4.7,0.1,22.0,0.21363636363636365
39895,81170946,Fishing Planet,0.5,0.1,22.0,0.022727272727272728
39896,273021336,Fishing Planet,2.5,0.1,22.0,0.11363636363636365
39897,200673341,Fishing Planet,0.3,0.1,22.0,0.013636363636363636
39898,92593907,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39899,140408017,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39900,168324795,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39901,152419713,Fishing Planet,0.1,0.1,22.0,0.004545454545454546
39902,300271429,Fishing Planet,0.4,0.1,22.0,0.018181818181818184
39903,259614031,Fishing Planet,0.6,0.1,22.0,0.027272727272727268
39904,137651115,Fishing Planet,22.0,0.1,22.0,1.0
39905,156407373,Fishing Planet,1.7,0.1,22.0,0.07727272727272727
39906,222180483,Fishing Planet,0.3,0.1,22.0,0.013636363636363636
39907,154145611,Fishing Planet,0.2,0.1,22.0,0.009090909090909092
39908,264253640,Happy Wars,0.7,0.1,39.0,0.017948717948717947
39909,136021775,Happy Wars,14.4,0.1,39.0,0.3692307692307693
39910,42061089,Happy Wars,0.5,0.1,39.0,0.01282051282051282
39911,187283749,Happy Wars,0.1,0.1,39.0,0.002564102564102564
39912,117531196,Happy Wars,2.4,0.1,39.0,0.061538461538461535
39913,172666220,Happy Wars,17.4,0.1,39.0,0.4461538461538461
39914,296426951,Happy Wars,4.5,0.1,39.0,0.1153846153846154
39915,243664576,Happy Wars,0.5,0.1,39.0,0.01282051282051282
39916,168839130,Happy Wars,2.5,0.1,39.0,0.0641025641025641
39917,131785763,Happy Wars,0.9,0.1,39.0,0.02307692307692308
39918,179404476,Happy Wars,2.4,0.1,39.0,0.061538461538461535
39919,205204457,Happy Wars,0.7,0.1,39.0,0.017948717948717947
39920,272499996,Happy Wars,1.0,0.1,39.0,0.02564102564102564
39921,213235578,Happy Wars,1.0,0.1,39.0,0.02564102564102564
39922,256613211,Happy Wars,0.6,0.1,39.0,0.015384615384615384
39923,80189887,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39924,122444332,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39925,104120883,Happy Wars,1.3,0.1,39.0,0.03333333333333333
39926,174287424,Happy Wars,13.2,0.1,39.0,0.3384615384615384
39927,197288410,Happy Wars,16.4,0.1,39.0,0.4205128205128205
39928,281824528,Happy Wars,39.0,0.1,39.0,1.0
39929,132014951,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39930,66650717,Happy Wars,3.7,0.1,39.0,0.09487179487179488
39931,104870123,Happy Wars,0.7,0.1,39.0,0.017948717948717947
39932,250826540,Happy Wars,0.4,0.1,39.0,0.010256410256410256
39933,99264709,Happy Wars,3.2,0.1,39.0,0.08205128205128205
39934,288274882,Happy Wars,0.3,0.1,39.0,0.007692307692307692
39935,276057148,Happy Wars,2.2,0.1,39.0,0.056410256410256425
39936,242523654,Happy Wars,0.8,0.1,39.0,0.020512820512820516
39937,143824748,Happy Wars,0.5,0.1,39.0,0.01282051282051282
39938,159277759,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39939,180901075,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39940,188803925,Happy Wars,0.1,0.1,39.0,0.002564102564102564
39941,189086011,Happy Wars,1.1,0.1,39.0,0.028205128205128212
39942,252044076,Happy Wars,1.9,0.1,39.0,0.04871794871794872
39943,188615226,Happy Wars,2.1,0.1,39.0,0.05384615384615385
39944,154940949,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39945,144532046,Happy Wars,2.6,0.1,39.0,0.06666666666666668
39946,72978546,Happy Wars,0.1,0.1,39.0,0.002564102564102564
39947,27545486,Happy Wars,7.1,0.1,39.0,0.18205128205128204
39948,243522372,Happy Wars,9.3,0.1,39.0,0.2384615384615385
39949,207262142,Happy Wars,2.9,0.1,39.0,0.07435897435897436
39950,182499490,Happy Wars,1.3,0.1,39.0,0.03333333333333333
39951,186022495,Happy Wars,0.4,0.1,39.0,0.010256410256410256
39952,171611544,Happy Wars,1.2,0.1,39.0,0.030769230769230767
39953,172518437,Happy Wars,3.1,0.1,39.0,0.0794871794871795
39954,209772097,Happy Wars,1.1,0.1,39.0,0.028205128205128212
39955,93212858,Happy Wars,0.2,0.1,39.0,0.005128205128205128
39956,183306243,Happy Wars,0.5,0.1,39.0,0.01282051282051282
39957,196595568,Happy Wars,0.4,0.1,39.0,0.010256410256410256
39958,102111851,Happy Wars,0.4,0.1,39.0,0.010256410256410256
39959,94510414,Happy Wars,6.0,0.1,39.0,0.15384615384615385
39960,163712958,Happy Wars,0.4,0.1,39.0,0.010256410256410256
39961,123483924,Happy Wars,0.5,0.1,39.0,0.01282051282051282
39962,101530848,Happy Wars,1.0,0.1,39.0,0.02564102564102564
39963,264253640,the static speaks my name,0.2,0.1,0.5,0.4
39964,182220992,the static speaks my name,0.3,0.1,0.5,0.6
39965,82046939,the static speaks my name,0.1,0.1,0.5,0.2
39966,164511211,the static speaks my name,0.3,0.1,0.5,0.6
39967,94269421,the static speaks my name,0.2,0.1,0.5,0.4
39968,216023925,the static speaks my name,0.3,0.1,0.5,0.6
39969,254739929,the static speaks my name,0.5,0.1,0.5,1.0
39970,210896662,the static speaks my name,0.1,0.1,0.5,0.2
39971,164543231,No More Room in Hell,25.0,0.1,106.0,0.2358490566037736
39972,252438345,No More Room in Hell,2.7,0.1,106.0,0.02547169811320755
39973,57103808,No More Room in Hell,1.5,0.1,106.0,0.014150943396226415
39974,150751526,No More Room in Hell,1.5,0.1,106.0,0.014150943396226415
39975,193987636,No More Room in Hell,2.3,0.1,106.0,0.02169811320754717
39976,42928788,No More Room in Hell,4.6,0.1,106.0,0.04339622641509434
39977,42061089,No More Room in Hell,0.5,0.1,106.0,0.0047169811320754715
39978,31727716,No More Room in Hell,0.6,0.1,106.0,0.005660377358490566
39979,183382406,No More Room in Hell,9.1,0.1,106.0,0.08584905660377358
39980,216040174,No More Room in Hell,1.8,0.1,106.0,0.016981132075471698
39981,262861632,No More Room in Hell,5.8,0.1,106.0,0.054716981132075466
39982,110095045,No More Room in Hell,1.3,0.1,106.0,0.012264150943396229
39983,43913966,No More Room in Hell,4.8,0.1,106.0,0.045283018867924525
39984,102825821,No More Room in Hell,0.2,0.1,106.0,0.0018867924528301887
39985,231029951,No More Room in Hell,0.6,0.1,106.0,0.005660377358490566
39986,106170243,No More Room in Hell,2.1,0.1,106.0,0.019811320754716984
39987,146999982,No More Room in Hell,11.0,0.1,106.0,0.10377358490566037
39988,215160630,No More Room in Hell,4.7,0.1,106.0,0.04433962264150944
39989,131940023,No More Room in Hell,3.3,0.1,106.0,0.03113207547169812
39990,201816765,No More Room in Hell,0.5,0.1,106.0,0.0047169811320754715
39991,236434806,No More Room in Hell,0.2,0.1,106.0,0.0018867924528301887
39992,131032344,No More Room in Hell,2.0,0.1,106.0,0.018867924528301886
39993,106147454,No More Room in Hell,14.7,0.1,106.0,0.13867924528301884
39994,152861732,No More Room in Hell,15.8,0.1,106.0,0.1490566037735849
39995,189858084,No More Room in Hell,0.2,0.1,106.0,0.0018867924528301887
39996,93644606,No More Room in Hell,9.3,0.1,106.0,0.08773584905660378
39997,115959445,No More Room in Hell,4.7,0.1,106.0,0.04433962264150944
39998,140825164,No More Room in Hell,12.6,0.1,106.0,0.11886792452830187
39999,174585005,No More Room in Hell,0.5,0.1,106.0,0.0047169811320754715
40000,35729292,No More Room in Hell,0.4,0.1,106.0,0.0037735849056603774
40001,175423011,No More Room in Hell,15.8,0.1,106.0,0.1490566037735849
40002,194670621,No More Room in Hell,2.9,0.1,106.0,0.027358490566037737
40003,76420334,No More Room in Hell,0.2,0.1,106.0,0.0018867924528301887
40004,182422786,No More Room in Hell,5.5,0.1,106.0,0.051886792452830184
40005,182491331,No More Room in Hell,15.2,0.1,106.0,0.14339622641509436
40006,11403772,No More Room in Hell,4.0,0.1,106.0,0.03773584905660377
40007,107131506,No More Room in Hell,12.9,0.1,106.0,0.12169811320754716
40008,146427029,No More Room in Hell,0.3,0.1,106.0,0.002830188679245283
40009,243141191,No More Room in Hell,0.2,0.1,106.0,0.0018867924528301887
40010,197966478,No More Room in Hell,13.0,0.1,106.0,0.12264150943396225
40011,203222843,No More Room in Hell,1.7,0.1,106.0,0.016037735849056604
40012,244290943,No More Room in Hell,1.9,0.1,106.0,0.017924528301886792
40013,164511211,No More Room in Hell,4.0,0.1,106.0,0.03773584905660377
40014,148831715,No More Room in Hell,2.1,0.1,106.0,0.019811320754716984
40015,99704390,No More Room in Hell,2.9,0.1,106.0,0.027358490566037737
40016,159677499,No More Room in Hell,0.9,0.1,106.0,0.008490566037735849
40017,111130695,No More Room in Hell,6.0,0.1,106.0,0.05660377358490566
40018,171580979,No More Room in Hell,3.2,0.1,106.0,0.03018867924528302
40019,122679931,No More Room in Hell,0.7,0.1,106.0,0.00660377358490566
40020,110906645,No More Room in Hell,9.4,0.1,106.0,0.08867924528301888
40021,150137344,No More Room in Hell,9.9,0.1,106.0,0.09339622641509436
40022,119211545,No More Room in Hell,9.9,0.1,106.0,0.09339622641509436
40023,197406178,No More Room in Hell,30.0,0.1,106.0,0.2830188679245283
40024,186642906,No More Room in Hell,2.4,0.1,106.0,0.022641509433962263
40025,105384518,No More Room in Hell,1.6,0.1,106.0,0.01509433962264151
40026,238451023,No More Room in Hell,10.1,0.1,106.0,0.09528301886792452
40027,102927775,No More Room in Hell,1.1,0.1,106.0,0.01037735849056604
40028,152959594,No More Room in Hell,0.4,0.1,106.0,0.0037735849056603774
40029,245859173,No More Room in Hell,1.9,0.1,106.0,0.017924528301886792
40030,69856757,No More Room in Hell,0.6,0.1,106.0,0.005660377358490566
40031,100311267,No More Room in Hell,8.1,0.1,106.0,0.07641509433962264
40032,91736333,No More Room in Hell,10.0,0.1,106.0,0.09433962264150944
40033,229556803,No More Room in Hell,0.3,0.1,106.0,0.002830188679245283
40034,170215786,No More Room in Hell,8.8,0.1,106.0,0.08301886792452831
40035,116283279,No More Room in Hell,4.1,0.1,106.0,0.03867924528301887
40036,153945772,No More Room in Hell,8.2,0.1,106.0,0.07735849056603772
40037,170460109,No More Room in Hell,0.3,0.1,106.0,0.002830188679245283
40038,20464587,No More Room in Hell,1.2,0.1,106.0,0.011320754716981131
40039,26729643,No More Room in Hell,7.9,0.1,106.0,0.07452830188679245
40040,115655987,No More Room in Hell,0.4,0.1,106.0,0.0037735849056603774
40041,3527485,No More Room in Hell,1.3,0.1,106.0,0.012264150943396229
40042,150472108,No More Room in Hell,0.8,0.1,106.0,0.007547169811320755
40043,209804474,No More Room in Hell,6.6,0.1,106.0,0.06226415094339624
40044,148467772,No More Room in Hell,7.0,0.1,106.0,0.0660377358490566
40045,215380327,No More Room in Hell,1.9,0.1,106.0,0.017924528301886792
40046,297510921,No More Room in Hell,0.1,0.1,106.0,0.0009433962264150943
40047,49893565,No More Room in Hell,3.2,0.1,106.0,0.03018867924528302
40048,161811523,No More Room in Hell,0.6,0.1,106.0,0.005660377358490566
40049,193202632,No More Room in Hell,0.7,0.1,106.0,0.00660377358490566
